#REF!,75,Cleethorpes,11.30-13.30,1,1,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,
#REF!,75,Cleethorpes,13.30-15.30,1,1,1,1,1,1,1,1,2,2,2,1,2,1,,,,,,,,
#REF!,75,Cleethorpes,15.30-17.30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,
,75,Cleethorpes,Total Hours,10,10,14,14,14,14,14,14,16,16,16,14,16,14,96,100,99,1,-4,-3,,
#REF!,218,Cleveleys,05.30-7.30,2,,2,,2,,3,,3,,4,,2,,,,,,,,,
#REF!,218,Cleveleys,07.30-9.30,5,,5,,4,,4,,5,,6,,6,,,,,,,,,
#REF!,218,Cleveleys,09.30-11.30,5,,4,,5,,4,,5,,6,,6,,,,,,,,,
#REF!,218,Cleveleys,11.30-13.30,4,,5,,4,,4,,4,,5,,5,,,,,,,,,
#REF!,218,Cleveleys,13.30-15.30,4,,4,,4,,4,,4,,5,,5,,,,,,,,,
#REF!,218,Cleveleys,15.30-17.30,3,,3,,2,,3,,3,,5,,5,,,,,,,,,
#REF!,218,Cleveleys,17.30-19.30,2,,2,,2,,2,,2,,2,,2,,,,,,,,,
,218,Cleveleys,Total Hours,50,0,50,0,46,0,48,0,52,0,66,0,62,0,0,374,375,-1,-374,0,,
#REF!,440,Connahs Quay,05.30-7.30,4,4,4,4,4,4,3,3,4,4,7,7,5,5,,,,,,,,
#REF!,440,Connahs Quay,07.30-9.30,7,7,8,8,8,8,8,8,9,9,10,10,10,10,,,,,,,,
#REF!,440,Connahs Quay,09.30-11.30,7,7,8,8,8,8,8,8,9,9,10,10,10,10,,,,,,,,
#REF!,440,Connahs Quay,11.30-13.30,6,6,6,6,6,6,7,7,9,9,10,10,10,10,,,,,,,,
#REF!,440,Connahs Quay,13.30-15.30,5,5,5,5,6,6,6,6,7,7,9,9,9,9,,,,,,,,
#REF!,440,Connahs Quay,15.30-17.30,4,4,3,3,3,3,3,3,4,4,5,5,4,4,,,,,,,,
,440,Connahs Quay,Total Hours,66,66,68,68,70,70,70,70,84,84,102,102,96,96,556,556,555,1,0,1,,
,145,Dundee,09.30-11.30,2,,2,,1,,2,,3,,3,,3,,,,,,,,,
#REF!,145,Dundee,11.30-13.30,2,,2,,2,,2,,3,,3,,3,,,,,,,,,
#REF!,145,Dundee,13.30-15.30,2,,2,,2,,2,,2,,2,,2,,,,,,,,,
,145,Dundee,Total Hours,12,0,12,0,10,0,12,0,16,0,16,0,16,0,0,94,94,0,-94,0,,
#REF!,28,Eccles,05.30-7.30,4,,5,,4,,5,,6,,5,,6,,,,,,,,,
#REF!,28,Eccles,07.30-9.30,7,,9,,9,,9,,11,,12,,11,,,,,,,,,
#REF!,28,Eccles,09.30-11.30,9,,9,,9,,9,,12,,12,,12,,,,,,,,,
#REF!,28,Eccles,11.30-13.30,9,,9,,9,,9,,11,,12,,12,,,,,,,,,
#REF!,28,Eccles,13.30-15.30,8,,6,,6,,8,,8,,13,,11,,,,,,,,,
#REF!,28,Eccles,15.30-17.30,5,,4,,6,,5,,7,,7,,6,,,,,,,,,
#REF!,28,Eccles,17.30-19.30,3,,3,,3,,3,,4,,5,,4,,,,,,,,,
,28,Eccles,Total Hours,90,0,90,0,92,0,96,0,118,0,132,0,124,0,0,742,723,19,-742,0,,
,184,Glenrothes,09.30-11.30,3,,2,,3,,3,,3,,3,,3,,,,,,,,,
#REF!,184,Glenrothes,11.30-13.30,2,,2,,3,,3,,3,,3,,3,,,,,,,,,
#REF!,184,Glenrothes,13.30-15.30,2,,2,,2,,2,,2,,2,,2,,,,,,,,,
,184,Glenrothes,Total Hours,14,0,12,0,16,0,16,0,16,0,16,0,16,0,0,106,107,-1,-106,0,,
#REF!,177,Gyle,05.30-7.30,8,7.5,8,7,8,7.5,7,7,9,9,10,7.5,10,5.5,,,,,,,,20 hours of undeclared AWOL in addition
#REF!,177,Gyle,07.30-9.30,12,12,12,12,12,13,13,13,15,15,16,16,14,14,,,,,,,,to 874 declared hours and 16.5 undeclared
#REF!,177,Gyle,09.30-11.30,12,11,12,12,12,12,13,13,15,15,16,16,14,14,,,,,,,,team leader hours
#REF!,177,Gyle,11.30-13.30,10,12,10,10,11,11,11,11,14,12,16,16,13,15,,,,,,,,
#REF!,177,Gyle,13.30-15.30,8,8,8,7,9,9,9,10,10,10,12,12,11,13,,,,,,,,
#REF!,177,Gyle,15.30-17.30,5,5,4,4,4,4,5,5,5,6,7,8,7,10,,,,,,,,
,177,Gyle,Total Hours,110,111,108,104,112,113,116,118,136,134,154,151,138,143,874,874,873,1,0,1,,
#REF!,475,Halifax,05.30-7.30,4,4,3,3,4,4,4,4,4,4,6,6,6,6,,,,,,,,
#REF!,475,Halifax,07.30-9.30,5,5,5,5,5,5,5,5,6,6,8,8,8,8,,,,,,,,
#REF!,475,Halifax,09.30-11.30,5,5,6,6,5,5,5,5,6,6,9,9,9,9,,,,,,,,
#REF!,475,Halifax,11.30-13.30,5,5,6,6,5,5,5,5,6,6,9,9,9,9,,,,,,,,
#REF!,475,Halifax,13.30-15.30,5,5,4,4,4,4,4,4,5,5,6,6,4,4,,,,,,,,
#REF!,475,Halifax,15.30-17.30,4,4,3,3,3,3,3,3,5,5,5,5,4,4,,,,,,,,
#REF!,475,Halifax,17.30-19.30,3,3,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,
,475,Halifax,Total Hours,62,62,58,58,56,56,56,56,68,68,90,90,84,84,474,474,474,0,0,0,,
#REF!,15,Leeds,05.30-7.30,6,,6,,6,,6,,6,,9,,7,,,,,,,,,
#REF!,15,Leeds,07.30-9.30,10,,10,,10,,10,,13,,14,,13,,,,,,,,,
#REF!,15,Leeds,09.30-11.30,10,,10,,10,,10,,13,,14,,15,,,,,,,,,
#REF!,15,Leeds,11.30-13.30,10,,9,,9,,10,,14,,14,,15,,,,,,,,,
#REF!,15,Leeds,13.30-15.30,8,,9,,9,,10,,14,,13,,12,,,,,,,,,
#REF!,15,Leeds,15.30-17.30,7,,6,,7,,7,,10,,8,,7,,,,,,,,,
#REF!,15,Leeds,17.30-19.30,5,,4,,4,,5,,5,,7,,5,,,,,,,,,
,15,Leeds,Total Hours,112,0,108,0,110,0,116,0,150,0,158,0,148,0,0,902,902,0,-902,0,,
,62,Lincoln,05.30-07.30,3,3,2,2,2,2,3,3,3,3,3,3,3,3,,,,,,,,
#REF!,62,Lincoln,07.30-9.30,3,3,2,2,2,2,3,3,3,3,3,3,3,3,,,,,,,,
#REF!,62,Lincoln,09.30-11.30,3,3,2,2,2,2,2,2,3,3,3,3,2,2,,,,,,,,
,62,Lincoln,Total Hours,18,18,12,12,12,12,16,16,18,18,18,18,16,16,110,110,111,-1,0,-1,,
#REF!,128,Middlesbrough,05.30-7.30,2,2,3,3,2,2,2,2,3,3,4,4,4,4,,,,,,,,
#REF!,128,Middlesbrough,07.30-9.30,6,6,5,5,5,5,6,6,6,6,7,7,5,5,,,,,,,,
#REF!,128,Middlesbrough,09.30-11.30,6,6,5,5,5,5,6,6,6,6,7,7,5,5,,,,,,,,
#REF!,128,Middlesbrough,11.30-13.30,6,6,5,5,5,5,5,5,6,6,7,7,5,5,,,,,,,,
#REF!,128,Middlesbrough,13.30-15.30,6,6,5,5,4,4,3,3,5,5,6,6,5,5,,,,,,,,
#REF!,128,Middlesbrough,15.30-17.30,3,3,3,3,3,3,3,3,4,4,5,5,4,4,,,,,,,,
#REF!,128,Middlesbrough,17.30-19.30,2,2,2,2,2,2,2,2,2,2,4,4,4,4,,,,,,,,
,128,Middlesbrough,Total Hours,62,62,56,56,52,52,54,54,64,64,80,80,64,64,432,432,433,-1,0,-1,,
#REF!,48,Newark,07.30-9.30,3,3,3,3,3,3,3,3,3,3,4,4,0,,,,,,,,,
#REF!,48,Newark,09.30-11.30,3,3,2,2,2,2,3,3,3,3,4,4,5,5,,,,,,,,
#REF!,48,Newark,11.30-13.30,0,,0,,0,,0,,0,,0,,5,5,,,,,,,,
,48,Newark,Total Hours,12,12,10,10,10,10,12,12,12,12,16,16,20,20,92,92,93,-1,0,-1,,
#REF!,216,Reddish,05.30-7.30,4,,4,,4,,4,,6,,8,,4,,,,,,,,,
#REF!,216,Reddish,07.30-9.30,7,,7,,7,,7,,8,,9,,9,,,,,,,,,
#REF!,216,Reddish,09.30-11.30,7,,7,,7,,7,,8,,10,,9,,,,,,,,,
#REF!,216,Reddish,11.30-13.30,7,,6,,7,,8,,8,,10,,9,,,,,,,,,
#REF!,216,Reddish,13.30-15.30,5,,6,,6,,8,,7,,9,,8,,,,,,,,,
#REF!,216,Reddish,15.30-17.30,5,,5,,5,,6,,6,,8,,8,,,,,,,,,
#REF!,216,Reddish,17.30-19.30,4,,3,,3,,4,,4,,3,,3,,,,,,,,,
,216,Reddish,Total Hours,78,0,76,0,78,0,88,0,94,0,114,0,100,0,0,628,627,1,-628,0,,
,129,Rhyl,09.30-11.30,1,1,1,1,1,1,1,1,1,1,2,2,2,2,,,,,,,,
#REF!,129,Rhyl,11.30-13.30,1,1,1,1,1,1,2,2,2,2,2,3,2,2,,,,,,,,
#REF!,129,Rhyl,13.30-15.30,1,1,1,1,2,2,2,2,2,2,4,3,2,2,,,,,,,,
,129,Rhyl,Total Hours,6,6,6,6,8,8,10,10,10,10,16,16,12,12,68,68,69,-1,0,-1,,
#REF!,21,St Helens,05.30-7.30,5,,4,,6,,5,,6,,8,,9,,,,,,,,,
#REF!,21,St Helens,07.30-9.30,12,,12,,12,,13,,17,,20,,17,,,,,,,,,
#REF!,21,St Helens,09.30-11.30,12,,12,,12,,13,,17,,20,,18,,,,,,,,,
#REF!,21,St Helens,11.30-13.30,12,,11,,12,,12,,15,,20,,18,,,,,,,,,
#REF!,21,St Helens,13.30-15.30,12,,10,,12,,12,,15,,17,,16,,,,,,,,,
#REF!,21,St Helens,15.30-17.30,7,,7,,8,,7,,10,,13,,8,,,,,,,,,
#REF!,21,St Helens,17.30-19.30,3,,3,,5,,5,,7,,5,,4,,,,,,,,,
,21,St Helens,Total Hours,126,0,118,0,134,0,134,0,174,0,206,0,180,0,0,1072,1071,1,-1072,0,,
#REF!,27,Staveley,05.30-7.30,3,3,3,3,4,4,4,4,5,5,7,7,5,5,,,,,,,,
#REF!,27,Staveley,07.30-9.30,4,5,4,4,4,4,4,4,5,5,7,7,5,5,,,,,,,,
#REF!,27,Staveley,09.30-11.30,4,5,4,4,4,4,4,4,5,5,7,7,5,5,,,,,,,,
#REF!,27,Staveley,11.30-13.30,4,4,4,4,4,4,4,4,5,5,7,7,4,4,,,,,,,,
#REF!,27,Staveley,13.30-15.30,4,2,3,3,4,4,4,4,5,5,4,4,4,4,,,,,,,,
#REF!,27,Staveley,15.30-17.30,2,2,2,3,3,3,4,4,4,4,4,3,3,3,,,,,,,,
,27,Staveley,Total Hours,42,42,40,42,46,46,48,48,58,58,72,70,52,52,358,358,359,-1,0,-1,,
#REF!,196,Stevenston,05.30-7.30,3,,3,,3,,3,,3,,4,,4,,,,,,,,,
#REF!,196,Stevenston,07.30-9.30,3,,3,,4,,4,,4,,4,,4,,,,,,,,,
#REF!,196,Stevenston,09.30-11.30,3,,3,,4,,4,,4,,4,,2,,,,,,,,,
#REF!,196,Stevenston,11.30-13.30,2,,2,,2,,2,,2,,4,,2,,,,,,,,,
#REF!,196,Stevenston,13.30-15.30,2,,2,,0,,0,,3,,4,,2,,,,,,,,,
#REF!,196,Stevenston,15.30-17.30,2,,0,,0,,0,,3,,4,,2,,,,,,,,,
,196,Stevenston,Total Hours,30,0,26,0,26,0,26,0,38,0,48,0,32,0,0,226,226,0,-226,0,,
#REF!,197,Stirling,05.30-7.30,3,3,3,3,3,3,3,3,3,3,5,5,5,5,,,,,,,,
#REF!,197,Stirling,07.30-9.30,4,4,4,4,5,5,4,4,5,5,5,5,4,5,,,,,,,,
#REF!,197,Stirling,09.30-11.30,4,3,4,4,5,5,4,4,5,5,5,5,4,4,,,,,,,,
#REF!,197,Stirling,11.30-13.30,4,4,4,4,4,4,4,3,5,5,5,5,3,3,,,,,,,,
#REF!,197,Stirling,13.30-15.30,3,3,3,4,3,3,2,2,3,3,5,5,3,3,,,,,,,,
#REF!,197,Stirling,15.30-17.30,2,2,3,3,2,2,2,2,3,3,4,4,3,3,,,,,,,,
,197,Stirling,Total Hours,40,38,42,44,44,44,38,36,48,48,58,58,44,46,314,314,321,-7,0,-7,,
#REF!,50,Stoke,05.30-7.30,4,4,4,4,4,4,6,6,7,7,10,9.5,7,7,,,,,,,,
#REF!,50,Stoke,07.30-9.30,8,8,9,9,9,9,8,8.5,11,11,14,14,11,11,,,,,,,,
#REF!,50,Stoke,09.30-11.30,10,10,9,9,9,9,9,9,11,11,14,14,11,12,,,,,,,,
#REF!,50,Stoke,11.30-13.30,9,9,9,9,9,9.5,9,9,11,11,12,12,11,11,,,,,,,,
#REF!,50,Stoke,13.30-15.30,7,7,7,7,7,7,9,8,9,9,10,9.5,9,9,,,,,,,,
#REF!,50,Stoke,15.30-17.30,4,4,3,3,4,4,4,4,6,5.5,5,5.5,4,4,,,,,,,,
,50,Stoke,Total Hours,84,84,82,82,84,85,90,89,110,109,130,129,106,108,686,686,679,7,0,7,,
#REF!,8,Thornbury,05.30-7.30,2,,2,,2,,2,,3,,2,,2,,,,,,,,,
#REF!,8,Thornbury,07.30-9.30,4,,3,,3,,4,,4,,4,,3,,,,,,,,,
#REF!,8,Thornbury,09.30-11.30,4,,3,,3,,4,,4,,4,,3,,,,,,,,,
#REF!,8,Thornbury,11.30-13.30,3,,3,,3,,3,,3,,4,,3,,,,,,,,,
#REF!,8,Thornbury,13.30-15.30,3,,3,,3,,3,,2,,4,,3,,,,,,,,,
#REF!,8,Thornbury,15.30-17.30,2,,2,,2,,2,,3,,3,,2,,,,,,,,,
#REF!,8,Thornbury,17.30-19.30,0,,0,,0,,0,,2,,2,,1,,,,,,,,,
,8,Thornbury,Total Hours,36,0,32,0,32,0,36,0,42,0,46,0,34,0,0,258,262,-4,-258,0,,
,49,Wellington,09.30-11.30,2,,2,,3,,3,,2,,5,,3,,,,,,,,,
#REF!,49,Wellington,11.30-13.30,4,,3,,3,,3,,3,,5,,3,,,,,,,,,
#REF!,49,Wellington,13.30-15.30,4,,3,,2,,3,,3,,4,,3,,,,,,,,,
,49,Wellington,Total Hours,20,0,16,0,16,0,18,0,16,0,28,0,18,0,0,132,133,-1,-132,0,,
,77,Winsford,07.30-9.30,3,2.5,3,2,2,1,3,2,5,4.5,4,4,5,5,,,,,,,,
#REF!,77,Winsford,09.30-11.30,3,4.5,3,3,3,3,4,5,5,6,6,6,6,6,,,,,,,,
#REF!,77,Winsford,11.30-13.30,5,6,5,5.5,5,5,4,5.5,5,5.5,6,6,6,6,,,,,,,,
#REF!,77,Winsford,13.30-15.30,5,4,5,5,5,4,4,4,4,4,6,6,3,3,,,,,,,,
#REF!,77,Winsford,15.30-17.30,2,2,2,2,2,2,2,2,2,2,2,2,1,1,,,,,,,,
,77,Winsford,Total Hours,36,38,36,35,34,30,34,37,42,44,48,48,42,42,274,272,272,0,2,2,,
,417,Wrexham,09.30-11.30,3,3,2,2,3,3,3,3,3,3,4,4,4,4,,,,,,,,
#REF!,417,Wrexham,11.30-13.30,3,3,2,2,3,3,3,3,3,3,4,4,4,4,,,,,,,,
#REF!,417,Wrexham,13.30-15.30,1,1,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,
,417,Wrexham,Total Hours,14,14,12,12,16,16,16,16,16,16,20,20,20,20,114,114,113,1,0,1,,
#REF!,155,York,09.30-11.30,6,6,6,6,8,,5,5,5,5,6,6,6,6,,,,,,,,
#REF!,155,York,11.30-13.30,4,4,4,4,4,4,5,5,5,5,6,6,6,6,,,,,,,,
#REF!,155,York,13.30-15.30,4,4,3,3,3,3,3,3,4,4,5,,4,4,,,,,,,,
#REF!,155,York,15.30-17.30,3,3,2,2,2,2,2,2,2,2,2,2,4,4,,,,,,,,
,155,York,Total Hours,34,34,30,30,34,18,30,30,32,32,38,28,40,40,212,238,240,2,-26,-28,,
,104,Nelson,09.30-11.30,2,2,2,2,2,2,3,3,3,3,4,4,3,3,,,,,,,,
#REF!,104,Nelson,11.30-13.30,2,2,2,2,2,2,2,2,3,3,4,4,3,3,,,,,,,,
#REF!,104,Nelson,13.30-15.30,2,2,2,2,1,1,2,2,2,2,3,3,3,3,,,,,,,,
,104,Nelson,Total Hours,12,12,12,12,10,10,14,14,16,16,22,22,18,18,104,104,103,1,0,1,,
#REF!,41,Preston,09.30-11.30,4,4,5,5,5,5,6,6,8,8,6,6,6,6,,,,,,,,
#REF!,41,Preston,11.30-13.30,4,4,5,5,5,5,6,6,8,8,7,7,8,8,,,,,,,,
#REF!,41,Preston,13.30-15.30,4,4,3,3,4,4,4,4,4,4,7,7,8,8,,,,,,,,
#REF!,41,Preston,15.30-17.30,3,3,2,2,3,3,2,2,4,4,4,4,5,5,,,,,,,,
,41,Preston,Total Hours,30,30,30,30,34,34,36,36,48,48,48,48,54,54,280,280,281,-1,0,-1,,
#REF!,88,Jarrow,05.30-7.30,3,3,3,3,4,4,5,5,5,5,6,6,6,6,,,,,,,,
#REF!,88,Jarrow,07.30-9.30,7,7,8,8,8,8,8,8,10,10,13,13,10,10,,,,,,,,
#REF!,88,Jarrow,09.30-11.30,9,9,8,8,8,8,8,8,10,10,13,13,10,10,,,,,,,,
#REF!,88,Jarrow,11.30-13.30,9,9,8,8,8,8,8,8,10,10,13,13,10,10.5,,,,,,,,
#REF!,88,Jarrow,13.30-15.30,8,8,7,7,9,9,8,8,10,10,13,13,10,10,,,,,,,,
#REF!,88,Jarrow,15.30-17.30,5,5,5,5,4,4,5,5,6,6,7,7,6,6,,,,,,,,
#REF!,88,Jarrow,17.30-19.30,3,3,3,3,3,3,4,4,5,5,5,5,4,4,,,,,,,,
,88,Jarrow,Total Hours,88,88,84,84,88,88,92,92,112,112,140,140,112,113,717,716,717,-1,1,0,,
#REF!,89,Kirkstall,05.30-7.30,4,4,4,4,4,4,4,4,4,4,5,5,7,5,,,,,,,,
#REF!,89,Kirkstall,07.30-9.30,6,6,4,4,5,5,5,5,8,8,8,8,7,7,,,,,,,,
#REF!,89,Kirkstall,09.30-11.30,6,6,6,6,5,5,5,5,8,8,8,8,7,7,,,,,,,,
#REF!,89,Kirkstall,11.30-13.30,6,6,6,6,5,5,5,5,7,7,8,8,7,7,,,,,,,,
#REF!,89,Kirkstall,13.30-15.30,5,5,4,4,5,5,5,5,7,7,8,8,7,7,,,,,,,,
#REF!,89,Kirkstall,15.30-17.30,5,5,4,4,4,4,4,4,7,5,6,6,5,5,,,,,,,,
#REF!,89,Kirkstall,17.30-19.30,3,3,3,3,3,3,4,4,4,4,5,5,4,4,,,,,,,,
,89,Kirkstall,Total Hours,70,70,62,62,62,62,64,64,90,86,96,96,88,84,524,532,532,0,-8,-8,,
,96,Baglan,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,
,96,Baglan,07.30-9.30,11,,11,,11,,11,,14,,13,,13,,,,,,,,,
,96,Baglan,09.30-11.30,11,,11,,11,,12,,14,,14,,13,,,,,,,,,
,96,Baglan,11.30-13.30,11,,10,,11,,12,,12,,14,,13,,,,,,,,,
,96,Baglan,13.30-15.30,8,,10,,9,,10,,12,,14,,12,,,,,,,,,
,96,Baglan,15.30-17.30,3,,4,,4,,4,,5,,4,,4,,,,,,,,,
,96,Baglan,Total Hours,88,0,92,0,92,0,98,0,114,0,118,0,110,0,0,712,711,1,-712,0,,
,106,Banbury,07.30-9.30,5,,5,,4,,5,,5,,5,,6,,,,,,,,,
,106,Banbury,09.30-11.30,4,,3,,3,,4,,4,,5,,5,,,,,,,,,
,106,Banbury,Total Hours,18,0,16,0,14,0,18,0,18,0,20,0,22,0,0,126,128,-2,-126,0,,
,345,Basingstoke,07.30-9.30,4,4,4,4,4,4,4,4,5,5,6,6,6,6,,,,,,,,
,345,Basingstoke,09.30-11.30,4,4,4,4,4,4,4,4,5,5,6,6,6,6,,,,,,,,
,345,Basingstoke,11.30-13.30,4,4,3,3,3,3,4,4,5,5,6,6,6,6,,,,,,,,
,345,Basingstoke,13.30-15.30,3,3,3,3,3,3,3,3,4,4,3,3,3,3,,,,,,,,
